0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259,0.3768830273792259
0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626,0.41796396680936626
0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127,0.24578072191550127
0.3658928135675916,0.3658928135675916,0.3658928135675916,0.3658928135675916,0.3658928135675916,0.3658928135675916,0.3658928135675916,0.3658928135675916,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493,0.41796396680936493
0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707
0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435,0.3428571428571435
0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775,0.30505937862946775
0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555,0.46423076597919555
0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276,0.31815796359028276
0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707,0.22857142857142707
